id,location,recorded_at,created_at,source,additional,exclusion_flags
06ef6ced-0225-4869-a95c-a07d94c4d840,SRID=4326;POINT (-5.068855 7.981648),2024-02-15 14:01:01+00:00,2024-02-15 14:01:23.670922+00:00,738686A (telonics-collars),"{'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'horizontal_error': 7.5}",0
c1ab4f12-25a4-4a6f-a9b4-e91a4719f35b,SRID=4326;POINT (-4.427014907086079 8.352018970311402),2024-02-15 12:02:55+00:00,2024-02-15 12:28:04.533744+00:00,738686A (telonics-collars),"{'hdop': 6.065587924544466, 'frequency': 150.4, 'mortality': True, 'satellite_count': 6}",0
29563d78-2af6-4d2d-b3b9-c1cad789439d,SRID=4326;POINT (-4.426962 8.364625),2024-02-05 17:37:54+00:00,2024-02-05 17:38:08.169984+00:00,738686A (telonics-collars),"{'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'horizontal_error': 7.41}",0
6110af12-d0f3-49ec-b8b5-ae6f45cfb95e,SRID=4326;POINT (-4.426686 8.352437999999999),2024-02-14 22:01:07+00:00,2024-02-15 12:28:04.537486+00:00,738686A (telonics-collars),"{'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'horizontal_error': 34.12}",0
b0ef4fcc-4791-43a0-9937-291d689a9012,SRID=4326;POINT (-4.42660942332745 8.352763958199997),2024-02-15 02:02:25+00:00,2024-02-15 14:01:28.672492+00:00,738686A (telonics-collars),"{'hdop': 1.559219336733524, 'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'satellite_count': 6}",0
c35de014-0895-4fb4-9a3a-c1835abaec98,SRID=4326;POINT (-4.426599923414983 8.352478830964548),2024-02-15 04:02:34+00:00,2024-02-15 14:01:29.121379+00:00,738686A (telonics-collars),"{'hdop': 1.1220306624150802, 'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'satellite_count': 6}",0
b470282c-7d4d-41e8-9db2-27f435925f9a,SRID=4326;POINT (-4.426551 8.352501),2024-02-14 20:02:29+00:00,2024-02-15 14:01:27.796189+00:00,738686A (telonics-collars),"{'frequency': 150.4, 'horizontal_error': 34.5}",0
4a8b5d5a-5306-4283-8057-61270526683e,SRID=4326;POINT (-4.426304472751305 8.352476712580239),2024-02-15 00:03:05+00:00,2024-02-15 14:01:23.183960+00:00,738686A (telonics-collars),"{'hdop': 3.043921752589989, 'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'satellite_count': 7}",0
757a84a6-fa0f-4049-ba14-cbc40cb37a8a,SRID=4326;POINT (-4.426259334368629 8.352426690190853),2024-02-15 06:01:38+00:00,2024-02-15 14:01:23.538063+00:00,738686A (telonics-collars),"{'hdop': 1.7334672937296893, 'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'satellite_count': 8}",0
4878aedd-09bf-45f9-aeeb-8369a08ea448,SRID=4326;POINT (-4.219099072298079 8.484127975402091),2024-02-14 18:02:28+00:00,2024-02-15 14:01:23.260803+00:00,738686A (telonics-collars),"{'hdop': 0.9850868392516225, 'frequency': 150.4, 'satellite_count': 9}",0
75e279c9-adc8-45a0-8bea-8e2846cf32e7,SRID=4326;POINT (-4.034745 8.647683000000001),2024-02-14 14:00:50+00:00,2024-02-14 17:20:28.623460+00:00,738686A (telonics-collars),"{'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'horizontal_error': 8.5}",0
285e4bce-5266-4c41-9aa4-a500cacdada8,SRID=4326;POINT (-4.033812668689754 8.717238589969712),2024-02-11 10:02:30+00:00,2024-02-11 18:02:12.004709+00:00,738686A (telonics-collars),"{'hdop': 1.7368239478533938, 'frequency': 150.4, 'mortality': False, 'low_voltage': False, 'satellite_count': 6}",0
